chr	position	value	color
8	17832567	0.905	b
8	17836659	1.709	b
8	17858349	2.408	b
8	17890501	0.693	b
8	17911964	0.996	b
8	17923196	0.527	b
8	17944530	0.115	b
8	17967561	0.115	b
8	18001401	0.627	b
8	18070569	0.527	b
8	18072822	0.527	b
8	18077312	0.691	b
8	18086835	1.765	b
8	18110374	1.835	b
8	18140167	0.471	b
8	18159252	0.896	b
8	18172031	0.938	b
8	18173706	0.938	b
8	18174024	0.39	b
8	18179156	0.643	b
8	18183376	1.666	b
8	18193672	0.035	b
8	18234884	0.32	b
8	18256275	0.161	b
8	18274232	0.368	b
8	18283399	0.161	b
8	18314423	0.093	b
8	18317259	0.864	b
8	18329740	0.845	b
8	18330903	0.166	b
8	18368509	0.329	b
8	18373566	0.504	b
8	18374322	0.033	b
8	18446327	0.086	b
8	18452950	0.086	b
8	18486308	1.18	b
8	18529412	0.155	b
8	18537463	0.155	b
8	18550124	0.155	b
8	18574969	0.155	b
8	18606091	0.349	b
8	18633902	0.708	b
8	18639682	0.349	b
8	18690412	0.297	b
8	18716996	0.424	b
8	18726000	0.574	b
8	18726937	0.784	b
8	18747941	0.271	b
8	18766350	0.635	b
8	18782070	0.424	b
8	18845509	0.424	b
8	18849444	0.492	b
8	18962622	0.625	b
8	18984142	0.625	b
8	18995929	0.725	b
8	19007913	0.448	b
8	19034885	0.424	b
8	19076040	0.625	b
8	19090352	0.424	b
8	19098559	0.342	b
8	19166194	0.625	b
8	19166393	0.625	b
8	19176336	0.625	b
8	19185959	0.424	b
8	19196203	0.603	b
8	19203675	1.026	b
8	19205726	0.447	b
8	19212400	0.78	b
8	19268113	0.149	b
8	19275730	0.009	b
8	19279853	0.25	b
8	19291138	0.095	b
8	19292434	0.213	b
8	19295924	0.405	b
8	19299232	0.405	b
8	19320067	0.577	b
8	19336308	0.013	b
8	19376743	0.038	b
8	19393109	0.053	b
8	19400121	0.269	b
8	19406628	0.061	b
8	19413510	0.037	b
8	19437565	0.372	b
8	19484252	0.306	b
8	19492818	0.231	b
8	19493825	0.231	b
8	19511189	0.393	b
8	19528469	0.53	b
8	19548503	0.228	b
8	19562679	0.111	b
8	19571870	0.164	b
8	19580855	0.457	b
8	19605715	0.805	b
8	19618924	0.762	b
8	19628147	0.619	b
8	19638470	1.665	b
8	19688717	0.021	b
8	19728731	1.417	b
8	19796202	0.075	b
8	19797860	0.021	b
8	19826236	0.666	b
8	19827165	0.666	b
8	19845419	0.014	b
8	19857408	1.394	b
8	19903931	0.738	b
8	19905634	0.738	b
8	19926910	1.684	b
8	19927263	0.991	b
8	19928136	0.28	b
8	19931399	0.993	b
8	19932780	0.898	b
8	19944396	0.764	b
8	19949966	0.233	b
8	19998389	1	b
8	20022527	1.285	b
8	20027020	0.333	b
8	20027026	1.392	b
8	20041066	1.285	b
8	20049040	0.986	b
8	20112092	0.437	b
8	20125571	0.535	b
8	20125917	0.389	b
8	20150947	0.723	b
8	20157858	0.579	b
8	20159501	0.723	b
8	20163662	1.09	b
8	20182279	0.723	b
8	20182573	0.723	b
8	20357966	0.313	b
8	20359065	0.295	b
8	20365751	0.313	b
8	20375262	0.313	b
8	20375732	0.739	b
8	20422153	0.313	b
8	20437185	0.279	b
8	20444642	0.909	b
8	20474599	0.316	b
8	20507546	0.223	b
8	20521465	0.223	b
8	20548867	0.709	b
8	20839612	0.161	b
8	20898556	0.301	b
8	20995288	0.143	b
8	21006978	0.143	b
8	21013007	0.143	b
8	21027480	0.017	b
8	21048853	0.414	b
8	21073003	0.143	b
8	21103845	0.229	b
8	21138944	0.554	b
8	21139833	0.229	b
8	21197452	0.318	b
8	21213132	0.267	b
8	21227017	1.086	b
8	21227812	0.699	b
8	21229074	0.699	b
8	21229084	0.699	b
8	21235288	0.528	b
8	21236420	0.901	b
8	21276360	1.078	b
8	21276865	1.078	b
8	21281432	1.078	b
8	21289440	0.454	b
8	21327559	0.104	b
8	21331930	0.316	b
8	21349165	0.316	b
8	21367731	0.316	b
8	21370449	0.269	b
8	21371097	0.851	b
8	21374604	0.291	b
8	21376240	0.851	b
8	21380824	0.174	b
8	21400713	0.174	b
8	21405562	0.316	b
8	21441162	0.153	b
8	21455190	0.229	b
8	21462616	0.15	b
8	21527266	0.883	b
8	21550425	0.883	b
8	21587523	0.155	b
8	21588740	0.336	b
8	21600523	0.697	b
8	21606958	0.046	b
8	21635785	0.697	b
8	21657519	0.192	b
8	21680515	0.858	b
8	21713853	0.006	b
8	21715186	0.023	b
8	21727446	0.174	b
8	21742654	0.174	b
8	21747427	0.544	b
8	21778486	0.613	b
8	21779146	0.031	b
8	21779518	0.083	b
8	21793911	0.233	b
8	21794414	0.186	b
8	21795866	0.186	b
8	21796195	0.186	b
8	21798522	0.502	b
8	21801191	0.716	b
8	21826997	0.174	b
8	21863861	0.135	b
8	21904560	0.15	b
8	21969086	0.124	b
8	23073866	0.816	b
8	23079839	0.176	b
8	23242881	0.111	b
8	23617382	0.016	b
8	23905760	0.677	b
8	24115679	0.003	b
8	24547979	0.578	b
8	24596535	0.426	b
8	24662876	0.426	b
8	24730625	0.536	b
8	24756243	0.188	b
8	24780229	0.187	b
8	24796518	0.175	b
8	24911085	0.488	b
8	25011639	0.17	b
8	25468243	1.957	b
8	26219192	1.706	b
8	26230467	1.706	b
8	26242201	1.047	b
8	26243308	1.047	b
8	26268818	1.706	b
8	26307867	0.659	b
8	26331654	1.131	b
8	26358133	0.736	b
8	26384413	0.736	b
8	26406566	0.736	b
8	26432882	0.736	b
8	26493993	0.761	b
8	26533155	1.494	b
8	26534571	0.827	b
8	26536954	0.827	b
8	26551879	0.827	b
8	26560419	0.827	b
8	26563395	1.009	b
8	26566110	1.494	b
8	26584449	1.494	b
8	26644871	0.092	b
8	26734650	0.602	b
8	26815046	0.61	b
8	26817287	0.15	b
8	26820584	0.264	b
8	26821094	0.61	b
8	26860388	0.746	b
8	26912533	0.443	b
8	26912927	0.426	b
8	26923908	0.426	b
8	26940337	0.5	b
8	26986333	0.151	b
8	26994890	0.368	b
8	26994975	0.368	b
8	26995154	0.368	b
8	27189102	0.052	b
8	27238078	0.033	b
8	27243899	0.151	b
8	27246151	0.019	b
8	27291555	0.197	b
8	27474936	0.455	b
8	27910017	1.521	b
8	27969629	0.009	b
9	48694	1.976	a
9	152143	0.034	a
9	167696	1.165	a
9	276847	0.27	a
9	283369	0.034	a
9	284923	1.165	a
9	286720	0.034	a
9	295042	0.034	a
9	296865	0.034	a
9	300964	0.01	a
9	409485	0.021	a
9	529231	0.086	a
9	539331	0.1	a
9	595005	0.124	a
9	633798	0.311	a
9	653046	0.281	a
9	675091	1.02	a
9	766781	0.053	a
9	807723	0.613	a
9	814202	0.406	a
9	822536	0.529	a
9	846328	0.29	a
9	851102	0.29	a
9	851151	0.254	a
9	895512	0.496	a
9	949412	0.304	a
9	971533	0.304	a
9	974756	0.166	a
9	1013468	0.304	a
9	1039427	0.048	a
9	1063258	2.91	a
9	1070340	2.91	a
9	1080717	2.518	a
9	1085405	2.09	a
9	1092755	2.09	a
9	1097952	3.658	a
9	1103146	2.09	a
9	1157259	2.913	a
9	1167128	2.913	a
9	1187233	2.09	a
9	1216385	2.621	a
9	1218626	2.913	a
9	1243335	2.689	a
9	1262265	2.689	a
9	1312331	2.689	a
9	1335804	0.874	a
9	1380559	3.167	a
9	1380618	2.689	a
9	1386762	2.976	a
9	1409862	0.482	a
9	1411635	0.086	a
9	1433057	2.307	a
9	1471665	2.689	a
9	1476760	2.411	a
9	1539502	0.055	a
9	1544844	0.222	a
9	1554476	0.206	a
9	1569124	0.281	a
9	1600089	0.437	a
9	1647210	2.513	a
9	1655104	2.689	a
9	1669050	0.347	a
9	1730991	0.078	a
9	1755042	2.689	a
9	1764852	2.689	a
9	1923323	2.689	a
9	1968438	0.269	a
9	1999827	3.139	a
9	2004641	2.689	a
9	2017015	1.948	a
9	2020488	1.419	a
9	2066283	1.948	a
9	2225034	1.948	a
9	2234475	1.948	a
9	2256078	0.241	a
9	2261076	0.267	a
9	2266574	0.287	a
9	2314456	1.948	a
9	2315811	1.165	a
9	2342436	1.948	a
9	2472430	0.693	a
9	2564915	0.563	a
9	2581302	0.56	a
9	2581661	0.176	a
9	2601585	1.948	a
9	2660914	1.718	a
9	2740591	1.948	a
9	2919627	1.234	a
9	2950873	1.948	a
9	3039810	1.948	a
9	3061584	1.948	a
9	3066137	1.948	a
9	3093450	0.368	a
9	3133144	0.738	a
9	3147203	1.298	a
9	3188124	2.408	a
9	3251791	2.055	a
9	3347503	1.948	a
9	3358172	1.718	a
9	3361937	1.948	a
9	3365662	1.948	a
9	3420726	1.948	a
9	3568147	1.308	a
9	3579961	1.948	a
9	3618698	1.948	a
9	3804595	1.948	a
9	3806735	1.948	a
9	3851738	1.82	a
9	3886616	1.948	a
9	4047165	0.118	a
9	4053326	0.276	a
9	4068374	0.276	a
9	4078408	0.127	a
9	4089208	1.567	a
9	4110751	0.127	a
9	4115041	0.127	a
9	4119414	0.042	a
9	4134913	0.127	a
9	4141466	0.276	a
9	4166387	0.276	a
9	4171259	0.127	a
9	4213656	1.521	a
9	4231719	0.122	a
9	4298137	1.473	a
9	4359579	1.454	a
9	4372029	1.878	a
9	4377005	1.521	a
9	4387498	0.304	a
9	4387931	0.304	a
9	4574494	0.822	a
9	4599100	1.693	a
9	4623031	1.66	a
9	4623316	1.66	a
9	4701669	1.214	a
9	4732107	1.892	a
9	4742302	2.433	a
9	4772631	1.366	a
9	4774590	1.456	a
9	4785676	0.31	a
9	4934898	0.639	a
9	4940740	1.693	a
9	4941423	1.575	a
9	5068215	0.04	a
9	5080370	0.222	a
9	5091753	0.046	a
9	5092979	0.073	a
9	5118619	0.1	a
9	5191765	0.124	a
9	5212951	0.016	a
9	5236941	0.016	a
9	5237004	0.016	a
9	5269406	0.016	a
9	5269801	0.055	a
9	5272408	0.428	a
9	5332525	0.016	a
9	5379714	0.096	a
9	5391140	0.015	a
9	5391861	0.055	a
9	5412560	0.124	a
9	5471725	0.206	a
9	5557740	0.005	a
9	5583179	0.381	a
9	5598131	0.016	a
9	5602133	0.222	a
9	5603493	0.124	a
9	5607639	0.252	a
9	5609003	0.016	a
9	5609040	0.016	a
9	5611834	0.124	a
9	5631191	0.124	a
9	5633122	0.144	a
9	5633351	0.124	a
9	5645801	0.124	a
9	5666771	0.233	a
9	5666916	0.016	a
9	5669236	0.016	a
9	5671342	0.016	a
9	5692205	0.126	a
9	5692644	1.749	a
9	5771209	0.016	a
9	5772568	0.016	a
9	5773840	0.016	a
9	5781410	0.016	a
9	5788629	0.016	a
9	5795161	0.152	a
9	5893287	0.345	a
9	5897254	0.473	a
9	5926913	0.273	a
9	5928861	0.273	a
9	5954885	0.303	a
9	6050414	0.411	a
9	6110571	0.625	a
9	6114870	0.513	a
9	6121015	0.045	a
9	6161693	0.021	a
9	6182643	0.053	a
9	6216417	0.039	a
9	6240568	0.156	a
9	6267339	0.013	a
9	6294341	0.135	a
9	6296793	0.663	a
9	6347023	0.038	a
9	6364603	0.09	a
9	6371037	1.984	a
9	6385346	0.038	a
9	6392847	0.607	a
9	6453303	0.548	a
9	6473201	0.1	a
9	6476056	0.1	a
9	6522691	0.376	a
9	6595896	0.376	a
9	6682479	1.035	a
9	6750950	1.515	a
9	6763758	0.327	a
9	6780956	0.154	a
9	6786042	1.069	a
9	6789603	0.508	a
9	6809414	0.583	a
9	6815318	1.073	a
9	6820415	0.576	a
9	6836529	0.583	a
9	6837435	0.414	a
9	6888610	0.881	a
9	6898403	0.911	a
9	6899777	0.23	a
9	6907583	0.756	a
9	6912463	0.119	a
9	6923669	0.384	a
9	6932507	0.165	a
9	6962307	0	a
9	7022479	0.15	a
9	7023701	1.028	a
9	7033454	0.681	a
9	7052655	1.061	a
9	7053567	1.028	a
9	7060452	1.028	a
9	7079849	1.899	a
9	7101024	0.449	a
9	7117770	0.467	a
9	7195618	0.344	a
9	7200039	0.344	a
9	7232234	1.09	a
9	7256646	0.127	a
9	7260355	0.29	a
9	7289818	1.243	a
9	7354405	0.689	a
9	7376984	0.281	a
9	7385425	0.892	a
9	7407775	0.457	a
9	7413285	0.281	a
9	7428552	0.247	a
9	7438456	0.613	a
9	7481872	0.429	a
9	7488053	0.009	a
9	7495430	0.281	a
9	7509894	0.685	a
9	7512267	1.051	a
9	7519343	0.429	a
9	7519464	0.429	a
9	7582252	0.566	a
9	7617485	0.608	a
9	7638273	0.718	a
9	7643482	0.704	a
9	7733911	0.365	a
9	7734752	0.731	a
9	7795936	0.354	a
9	7796235	1.028	a
9	7799466	0.008	a
9	7836825	0.202	a
9	7841963	0.27	a
9	7848744	0.272	a
9	7937324	0.324	a
9	7970203	0.363	a
9	7994151	0.218	a
9	8032260	0.228	a
9	8047662	1.196	a
9	8068525	0.037	a
9	8072022	0.158	a
9	8074405	0.694	a
9	8080196	0.154	a
9	8087373	0.004	a
9	8162858	0.692	a
9	8515844	0.441	a
9	8542843	0.549	a
9	8546737	0.517	a
9	8554661	0.549	a
9	8700359	0.016	a
9	8701086	0.433	a
9	8707723	0.016	a
9	8718033	0.159	a
9	8778582	0.139	a
9	8788427	0.344	a
9	8852927	0.171	a
9	8870996	0.803	a
9	8873711	0.709	a
9	8887868	0.803	a
9	8889978	0.648	a
9	8896436	0.682	a
9	8904988	1.138	a
9	8913646	0.462	a
9	8920778	0.678	a
9	8929754	0.682	a
9	8932108	1.596	a
9	8986149	0.615	a
9	8990325	0.615	a
9	8999804	0.528	a
9	9020760	0.709	a
9	9039739	1.55	a
9	9056778	0.492	a
9	9065000	0.682	a
9	9078212	0.016	a
9	9091719	0.016	a
9	9105418	0.848	a
9	9109932	0.625	a
9	9113188	0.03	a
9	9127191	0.625	a
9	9128787	1.315	a
9	9129274	0.041	a
9	9140235	0.648	a
9	9162490	0.625	a
9	9192276	0.738	a
9	9221565	0.812	a
9	9243781	0.785	a
9	9259420	0.65	a
9	9309082	0.417	a
9	9313596	0.421	a
9	9341190	0.865	a
9	9355010	0.482	a
9	9369987	0.78	a
9	9371143	0.78	a
9	9384759	0.241	a
9	9419557	0.015	a
9	9474682	0.33	a
9	9517961	0.562	a
9	9527746	0.447	a
9	9564264	0.225	a
9	9578130	0.687	a
9	9609610	0.382	a
9	9654261	0.72	a
9	9658597	0.807	a
9	9776617	0.807	a
9	9781687	0.807	a
9	9783664	0.821	a
9	9786810	0.388	a
9	9790561	0.609	a
9	9837155	1.966	a
9	9839734	1.966	a
9	9867416	0.204	a
9	9894096	0.231	a
9	9919175	0.417	a
9	9921721	0.122	a
9	9927622	1.294	a
9	9957469	0.351	a
9	9959128	0.052	a
9	9962588	2.261	a
9	10003051	0.22	a
9	10017528	0.306	a
9	10017853	0.306	a
9	10018191	1.124	a
9	10023533	1.019	a
9	10029699	0.873	a
9	10047999	1.232	a
9	10113797	0.499	a
9	10152642	0.742	a
9	10157458	0.348	a
9	10206947	0.442	a
9	10224613	0.112	a
9	10236851	0.493	a
9	10237537	0.493	a
9	10246947	0.054	a
9	10277127	0.493	a
9	10284309	0.493	a
9	10303768	0.493	a
9	10358015	0.02	a
9	10361528	0.064	a
9	10406273	1.05	a
9	10420482	0.938	a
9	10448982	0.938	a
9	10469223	0.341	a
9	10481865	0.284	a
9	10493143	0.736	a
9	10500824	0.771	a
9	10517548	0.681	a
9	10520519	0.214	a
9	10697122	0.231	a
9	10697516	0.26	a
9	10717692	0.296	a
9	10744566	0.483	a
9	10799747	0.297	a
9	10802582	0.262	a
9	10822341	0.724	a
9	10822346	0.724	a
9	10835683	0.262	a
9	10863541	0.683	a
9	10882349	0.542	a
9	10893147	0.262	a
9	10904211	0.156	a
9	10928915	0.426	a
9	10975492	2.623	a
9	11008579	0.445	a
9	11023693	0.034	a
9	11027067	0.095	a
9	11035916	0.095	a
9	11039033	0.101	a
9	11042305	0.109	a
9	11049112	0.206	a
9	11054439	0.534	a
9	11088458	0.267	a
9	11095018	0.364	a
9	11128672	0.161	a
9	11129533	0.161	a
9	11147938	0.109	a
9	11155156	0.168	a
9	11173409	0.292	a
9	11177991	0.621	a
9	11183974	0.109	a
9	11194707	0.027	a
9	11204031	0.016	a
9	11237252	0.188	a
9	11284999	0.272	a
9	11288245	0.971	a
9	11299316	0.873	a
9	11307187	0.807	a
9	11322537	0.807	a
9	11423923	0.807	a
9	11425089	0.798	a
9	11433113	1.149	a
9	11439943	0.338	a
9	11456665	0.807	a
9	11490429	0.089	a
9	11539709	0.104	a
9	11597198	0.37	a
9	11597694	0.228	a
9	11599501	0.3	a
9	12053817	0.148	a
9	12080081	0.079	a
9	12156881	1.25	a
9	12943871	0.142	a
9	13067694	0.238	a
9	13138259	0.129	a
9	13152211	0.244	a
9	13167849	0.189	a
9	13317483	0.887	a
9	13343419	0.02	a
9	13417497	0.474	a
9	13434210	0.032	a
9	13500623	0.034	a
9	13667298	0.833	a
9	13725338	0.244	a
9	13755332	0.045	a
9	14093031	1.106	a
9	14139487	0.382	a
9	14356902	0.582	a
9	14366678	0.694	a
9	14373397	0.833	a
9	14398034	1.19	a
9	14400074	1.164	a
9	14414590	0.833	a
9	14426261	1	a
9	14437259	1	a
9	14442381	1	a
9	14447498	1	a
9	14458238	1.911	a
9	14465998	1.056	a
9	14596740	0.135	a
9	14979569	1.178	a
9	14992585	0.012	a
9	15027209	0.385	a
9	15027795	0.385	a
9	15054675	0.385	a
9	15060471	0.385	a
9	15062406	0.312	a
9	15103853	0.166	a
9	15118903	0.12	a
9	15148257	0.12	a
9	15230595	1.647	a
9	15262501	0.169	a
9	15292002	0.278	a
9	15293869	0.412	a
9	15309206	0.252	a
9	15339522	0.252	a
9	15355296	0.034	a
9	15972497	0.269	a
9	16485983	0.181	a
9	16576745	1.436	a
9	16594813	0.442	a
9	16650356	0.112	a
9	16651490	0.052	a
9	16692820	0.27	a
9	16714973	0.038	a
9	16870884	0.343	a
9	16881274	0.202	a
9	16889162	0.226	a
9	16889767	0.226	a
9	16920150	0.226	a
9	17102558	0.075	a
9	17113488	0.655	a
9	17128286	0.58	a
9	17418721	0.049	a
9	17538361	0.02	a
9	17543934	0.082	a
9	17546373	0.075	a
9	17560039	0.024	a
9	18046590	0.887	a
9	18440940	0.814	a
9	18820258	0.218	a
9	18833999	0.079	a
9	18858484	0.358	a
9	18911172	0.306	a
9	19033896	0.128	a
9	19105544	0.366	a
9	19351583	0.154	a
9	19356725	0.084	a
9	19636343	0.28	a
9	19938839	0.082	a
9	20311790	0.264	a
9	20359579	0.165	a
9	21269713	1.291	a
9	21525652	0.097	a
10	15543	0.907	b
10	57063	0.035	b
10	80311	0.045	b
10	102862	0.172	b
10	103378	0.107	b
10	105214	0.391	b
10	166660	0.046	b
10	187977	0.269	b
10	199565	0.779	b
10	206693	0.146	b
10	229174	0.213	b
10	296002	0.33	b
10	314671	0.135	b
10	321382	0.16	b
10	369002	0.004	b
10	401619	0.115	b
10	423738	0.16	b
10	447614	0.184	b
10	453337	0.135	b
10	457464	0.144	b
10	466166	0.232	b
10	472320	0.004	b
10	476972	0.232	b
10	489384	0.113	b
10	513175	0.358	b
10	518024	0.254	b
10	527740	0.179	b
10	542844	0.073	b
10	557907	0.506	b
10	599107	0.267	b
10	618481	0.154	b
10	625339	0.896	b
10	665871	0.004	b
10	668208	0.179	b
10	677776	0.13	b
10	700840	0.093	b
10	721788	0.184	b
10	756547	0.225	b
10	781224	0.39	b
10	785638	0.279	b
10	793546	0.289	b
10	809625	0.02	b
10	815464	0.326	b
10	825748	0.356	b
10	835044	0.217	b
10	837724	0.262	b
10	842736	0.164	b
10	844974	0.516	b
10	852025	0.094	b
10	853486	0.656	b
10	858132	0.04	b
10	862773	0.385	b
10	874297	0.842	b
10	903403	0.358	b
10	907216	0.842	b
10	917977	2.867	b
10	955209	0.814	b
10	956058	0.814	b
10	967836	0.814	b
10	1164571	0.058	b
10	1169820	0.039	b
10	1189760	0.791	b
10	1379931	0.599	b
10	1387430	0.052	b
10	1421177	0.038	b
10	1421380	0.06	b
10	1424709	0.038	b
10	1444182	0.06	b
10	1589141	0.421	b
10	1680419	0.097	b
10	1708165	0.728	b
10	1845654	0.271	b
10	1894611	0.337	b
10	1991373	0.001	b
10	1995925	0.296	b
10	2061013	0.896	b
10	2066272	0.87	b
10	2085434	0.113	b
10	2086756	0.067	b
10	2087429	0.067	b
10	2105752	0.171	b
10	2107305	0.171	b
10	2107420	0.171	b
10	2199383	0.207	b
10	2239565	0.038	b
10	2242628	0.671	b
10	2243621	0.437	b
10	2245812	0.566	b
10	2252035	0.566	b
10	2272543	0.028	b
10	2279783	0.671	b
10	2295444	0.015	b
10	2299788	0.451	b
10	2302759	0.451	b
10	2328091	0.568	b
10	2328433	0.034	b
10	2330156	0.568	b
10	2365424	1.102	b
10	2386747	0.719	b
10	2389623	1.443	b
10	2402772	0.814	b
10	2404456	0.853	b
10	2405452	0.13	b
10	2407783	0.587	b
10	2420894	0.168	b
10	2432234	0.262	b
10	2450014	1.932	b
10	2456859	1.081	b
10	2468442	1.043	b
10	2476992	0.639	b
10	2500903	1.081	b
10	2509314	0.898	b
10	2509333	0.211	b
10	2549189	1.145	b
10	2551443	0.223	b
10	2561612	0.795	b
10	2567256	0.795	b
10	2574397	1.145	b
10	2574463	1.167	b
10	2605449	1.059	b
10	2607797	0.72	b
10	2608914	0.327	b
10	2610487	0.12	b
10	2610941	1.149	b
10	2636476	0.328	b
10	2640754	0.327	b
10	2662618	0.795	b
10	2682957	0.286	b
10	2694061	0.795	b
10	2703647	0.137	b
10	2755186	0.28	b
10	2778203	0.524	b
10	2781560	0.314	b
10	2800188	0.061	b
10	2826949	0.018	b
10	2844426	0.28	b
10	2850862	0.353	b
10	2881372	0.806	b
10	2888155	0.999	b
10	2895868	0.999	b
10	2914019	0.999	b
10	2927634	1.6	b
10	2963122	1.266	b
10	3003902	0.049	b
10	3026122	0.028	b
10	3030885	0.033	b
10	3039091	0.028	b
10	3059776	0.033	b
10	3128044	0.873	b
10	3129769	0.516	b
10	3139352	0.746	b
10	3192946	0.746	b
10	3236913	0.873	b
10	3356850	0.673	b
10	3387214	0.746	b
10	3399417	0.746	b
10	3431846	0.516	b
10	3433920	0.746	b
10	3438596	0.516	b
10	3449825	0.516	b
10	3458191	0.512	b
10	3500180	0.222	b
10	3546096	2.009	b
10	3581511	1.501	b
10	3595438	0.089	b
10	3597027	2.009	b
10	3604284	2.009	b
10	3606949	1.826	b
10	3611311	2.009	b
10	3625743	1.278	b
10	3682174	0.222	b
10	3715593	0.107	b
10	3716370	0.107	b
10	3760572	1.383	b
10	3764926	2.132	b
10	3797093	2.089	b
10	3808688	1.442	b
10	3810601	0.478	b
10	3810620	1.369	b
10	3822371	2.312	b
10	3928229	0.016	b
10	3999962	0.424	b
10	4015895	0.826	b
10	4020375	0.348	b
10	4021794	0.424	b
10	4045422	0.621	b
10	4048239	0.308	b
10	4058750	0.012	b
10	4061770	0.718	b
10	4097190	0.621	b
10	4106410	1.278	b
10	4203330	0.993	b
10	4246252	0.062	b
10	4248206	0.062	b
10	4249811	0.235	b
10	4261081	0.01	b
10	4263087	0.222	b
10	4275266	0.168	b
10	4275498	0.341	b
10	4275556	0.647	b
10	4275681	0.062	b
10	4279108	0.088	b
10	4283895	0.248	b
10	4294168	0.657	b
10	4297440	0.419	b
10	4329198	0.226	b
10	4335766	0.644	b
10	4352857	0.151	b
10	4357535	0.919	b
10	4360329	0.647	b
10	4364381	0.022	b
10	4367084	0.335	b
10	4369487	0.162	b
10	4373204	0.081	b
10	4375954	0.207	b
10	4382786	0.35	b
10	4385256	0.912	b
10	4385413	0.453	b
10	4390287	0.647	b
10	4398522	0.614	b
10	4400617	0.061	b
10	4410785	0.253	b
10	4410838	0.278	b
10	4416637	0.64	b
10	4419433	0.359	b
10	4428636	0.142	b
10	4432187	0.253	b
10	4440499	0.209	b
10	4457272	0.071	b
10	4472181	0.253	b
10	4493949	0.647	b
10	4510337	0.359	b
10	4518322	0.227	b
10	4518490	0.187	b
10	4518801	0.359	b
10	4523533	0.187	b
10	4530846	0.647	b
10	4557341	0.062	b
10	4567704	0.647	b
10	4574231	0.289	b
10	4575386	0.918	b
10	4586964	0.119	b
10	4589094	0.918	b
10	4592666	1.553	b
10	4600370	0.16	b
10	4603503	0.716	b
10	4613434	0.047	b
10	4615300	0.16	b
10	4621245	0.901	b
10	4629448	1.553	b
10	4632127	0.279	b
10	4677842	0.431	b
10	4679372	0.431	b
10	4692053	0.473	b
10	4715869	0.113	b
10	4718523	0.58	b
10	4719025	0.428	b
10	4720857	0.065	b
10	4722029	0.431	b
10	4724625	0.16	b
10	4751682	0.113	b
10	4751959	0.16	b
10	4760060	0.113	b
10	4769576	0.701	b
10	4772612	0.16	b
10	4777376	0.237	b
10	4885867	0.185	b
10	4892734	0.279	b
10	4899001	0.728	b
10	4901623	0.16	b
10	4903409	0.005	b
10	4939205	0.279	b
10	4943766	0.878	b
10	4971649	0.074	b
10	4987568	0.218	b
10	4989968	0.021	b
10	5012034	0.179	b
10	5013305	0.855	b
10	5061744	0.109	b
10	5082183	0.303	b
10	5154405	0.257	b
10	5158554	0.148	b
10	5171088	0.83	b
10	5180906	0.191	b
10	5181165	0.078	b
10	5181190	0.078	b
10	5188131	0.209	b
10	5218928	0.051	b
10	5224446	0.535	b
10	5227550	0.38	b
10	5250598	0.099	b
10	5263497	0.193	b
10	5307331	0.358	b
10	5319739	0.19	b
10	5328180	0.353	b
10	5331256	0.26	b
10	5339294	0.022	b
10	5340779	0.027	b
10	5351280	0.19	b
10	5361626	0.26	b
10	5376328	0.358	b
10	5382627	0.138	b
10	5385710	0.012	b
10	5386728	0.035	b
10	5388639	0.26	b
10	5398581	0.146	b
10	5400376	0.26	b
10	5408752	0.132	b
10	5450006	0.111	b
10	5451111	0.227	b
10	5469329	0.028	b
10	5474131	0.26	b
10	5481176	0.302	b
10	5483266	0.294	b
10	5513101	0.058	b
10	5520982	0.424	b
10	5547905	0.814	b
10	5548440	0.65	b
10	5571996	0.874	b
10	5592003	1.399	b
10	5595395	0.426	b
10	5627857	1.509	b
10	5640531	0.048	b
10	5643984	0.136	b
10	5644891	0.401	b
10	5696356	0.034	b
10	5707921	0.097	b
10	5714901	0.233	b
10	5780390	0.638	b
10	5793164	0.638	b
10	5814322	0.424	b
10	5814555	0.424	b
10	5826299	0.268	b
10	5863626	0.234	b
10	5879376	0.156	b
10	5893759	0.224	b
10	5893797	1.006	b
10	5921682	0.685	b
10	5926305	0.165	b
10	5931358	0.378	b
10	5937557	0.378	b
10	5946960	0.5	b
10	5982144	0.225	b
10	5990906	0.121	b
10	6025473	0.56	b
10	6030258	0.33	b
10	6036122	0.33	b
10	6039098	0.008	b
10	6041005	0.33	b
10	6043816	0.721	b
10	6050877	0.008	b
10	6077670	0.11	b
10	6081028	0.008	b
10	6091687	0.335	b
10	6095915	0.721	b
10	6133048	0.232	b
10	6136086	0.163	b
10	6138867	0.194	b
10	6153888	0.199	b
10	6155965	0.209	b
10	6159212	0.154	b
10	6206501	0.057	b
10	6220139	0.59	b
10	6221379	0.225	b
10	6224303	0.225	b
10	6228041	0.512	b
10	6258833	0.512	b
10	6259467	0.225	b
10	6259567	0.225	b
10	6259584	0.435	b
10	6268555	0.352	b
10	6278964	0.352	b
10	6324285	0.234	b
10	6389289	0.177	b
10	6391951	0.039	b
10	6396686	0.33	b
10	6404197	0.177	b
10	6440339	0.914	b
10	6445418	0.039	b
10	6467165	0.055	b
10	6503425	0.199	b
10	6506878	0.25	b
10	6507671	0.199	b
10	6520803	0.199	b
10	6538618	0.139	b
10	6583239	0.28	b
10	6620888	0.026	b
10	6631111	0.711	b
10	6632722	1.124	b
10	6642708	0.51	b
10	6660317	0.117	b
10	6662111	0.117	b
