chrX	startX	stopX	chrY	startY	stopY	color
10	54000000	54500000	Chr20	151500000	152000000	2.546138
7	46500000	47000000	Chr07	52500000	53000000	0.937255
24	85000000	85500000	Chr24	148000000	148500000	1.050491
20	145000000	145500000	Chr20	146500000	147000000	0.616712
18	67000000	67500000	Chr18	111500000	112000000	1.380622
5	46500000	47000000	Chr05	50000000	50500000	1.34721
8	55500000	56000000	Chr08	64000000	64500000	1.401182
1	22500000	23000000	Chr06	94000000	94500000	0.961179
7	73000000	73500000	Chr07	73500000	74000000	2.474414
10	11500000	12000000	Chr15	47000000	47500000	1.899286
15	109000000	109500000	Chr18	87500000	88000000	1.411821
11	193500000	194000000	Chr11	194500000	195000000	1.986121
21	116000000	116500000	Chr21	138500000	139000000	0.930758
16	132000000	132500000	Chr16	132500000	133000000	0.856537
10	30000000	30500000	Chr18	161000000	161500000	1.57201
3	127500000	128000000	Chr03	129500000	130000000	0.663278
15	157000000	157500000	Chr21	34500000	35000000	0.906234
1	52000000	52500000	Chr18	23000000	23500000	0.838276
15	235500000	236000000	Chr17	189500000	190000000	0.59895
5	92500000	93000000	Chr06	81000000	81500000	2.239407
16	135500000	136000000	Chr16	136500000	137000000	0.781607
24	137000000	137500000	Chr24	143000000	143500000	1.023553
21	102500000	103000000	Chr21	103500000	104000000	1.44042
15	10500000	11000000	Chr15	37000000	37500000	0.856931
4	27500000	28000000	Chr04	28500000	29000000	2.593461
21	91000000	91500000	Chr21	92000000	92500000	1.055556
18	44500000	45000000	Chr18	49500000	50000000	0.778297
15	117500000	118000000	Chr15	124500000	125000000	1.528721
11	30500000	31000000	Chr11	152500000	153000000	1.339588
12	25500000	26000000	Chr20	122500000	123000000	1.251016
11	73500000	74000000	Chr12	44000000	44500000	1.445215
2	81000000	81500000	Chr02	81500000	82000000	1.545229
4	71000000	71500000	Chr18	100000000	100500000	0.721354
2	11500000	12000000	Chr17	121000000	121500000	0.63481
3	84000000	84500000	Chr12	25500000	26000000	1.458673
17	150500000	151000000	Chr17	150500000	151000000	0.476136
4	75000000	75500000	Chr18	137000000	137500000	0.465221
7	23500000	24000000	Chr08	15500000	16000000	1.756475
5	58000000	58500000	Chr05	58500000	59000000	0.860838
11	105000000	105500000	Chr21	103500000	104000000	1.091738
3	14000000	14500000	Chr03	20500000	21000000	0.62503
18	6000000	6500000	Chr18	6500000	7000000	1.285897
2	60000000	60500000	Chr02	60500000	61000000	1.700342
4	32500000	33000000	Chr04	38500000	39000000	0.547442
3	27000000	27500000	Chr21	59000000	59500000	0.846891
24	22000000	22500000	Chr24	42000000	42500000	0.802704
21	131000000	131500000	Chr21	134000000	134500000	0.843193
5	87000000	87500000	Chr12	1000000	1500000	0.94673
12	5000000	5500000	Chr12	13500000	14000000	1.28386
19	36000000	36500000	Chr19	80000000	80500000	0.757948
18	61500000	62000000	Chr18	131000000	131500000	2.701687
9	54000000	54500000	Chr17	26500000	27000000	0.796523
15	163500000	164000000	Chr15	169500000	170000000	0.742632
16	4500000	5000000	Chr16	14000000	14500000	1.630651
1	47000000	47500000	Chr01	47000000	47500000	1.04013
13	43500000	44000000	Chr13	44000000	44500000	2.897736
12	49000000	49500000	Chr16	81000000	81500000	0.692039
21	85500000	86000000	Chr21	91000000	91500000	0.830583
17	107000000	107500000	Chr17	107000000	107500000	0.752074
19	94500000	95000000	Chr19	103000000	103500000	0.745391
7	67000000	67500000	Chr22	116000000	116500000	1.430324
7	77500000	78000000	Chr18	160500000	161000000	1.494934
16	82000000	82500000	Chr19	91500000	92000000	0.817409
20	83500000	84000000	Chr20	104000000	104500000	0.697525
18	151000000	151500000	Chr18	151000000	151500000	0.992263
17	109500000	110000000	Chr22	79500000	80000000	0.570019
9	20000000	20500000	Chr11	67000000	67500000	0.91002
8	14500000	15000000	Chr21	20000000	20500000	0.688891
16	53000000	53500000	Chr17	92000000	92500000	0.901746
16	82000000	82500000	Chr16	90000000	90500000	1.094198
22	23000000	23500000	Chr22	27000000	27500000	0.731116
9	40000000	40500000	Chr09	75000000	75500000	1.043416
4	36000000	36500000	Chr04	39000000	39500000	0.490348
6	73000000	73500000	Chr09	26000000	26500000	0.916343
9	24000000	24500000	Chr09	31000000	31500000	0.819877
17	55000000	55500000	Chr17	84500000	85000000	0.537682
20	116500000	117000000	Chr21	4500000	5000000	1.227463
22	9000000	9500000	Chr22	30000000	30500000	0.580545
1	65000000	65500000	Chr01	79000000	79500000	0.736345
19	127000000	127500000	Chr19	131500000	132000000	0.616271
9	8000000	8500000	Chr16	39500000	40000000	0.765834
17	105000000	105500000	Chr17	106000000	106500000	1.000207
9	27000000	27500000	Chr12	6000000	6500000	0.863001
18	20000000	20500000	Chr18	27000000	27500000	0.955165
1	35000000	35500000	Chr01	57500000	58000000	1.137789
3	87000000	87500000	Chr18	152000000	152500000	0.622593
20	119000000	119500000	Chr20	119500000	120000000	1.499874
15	201000000	201500000	Chr18	30500000	31000000	0.430443
21	105500000	106000000	Chr21	107000000	107500000	1.533903
2	105500000	106000000	Chr19	15000000	15500000	1.662773
7	77000000	77500000	Chr15	157000000	157500000	0.709912
8	37500000	38000000	Chr17	10000000	10500000	0.676717
11	191000000	191500000	Chr16	125500000	126000000	1.590585
22	33000000	33500000	Chr22	33000000	33500000	2.500628
15	191000000	191500000	Chr15	212500000	213000000	0.502807
17	56500000	57000000	Chr17	56500000	57000000	4.499526
1	113500000	114000000	Chr01	114000000	114500000	2.641553
2	3000000	3500000	Chr16	14500000	15000000	1.336602
2	126500000	127000000	Chr02	129500000	130000000	0.97459
4	61500000	62000000	Chr19	88000000	88500000	0.903519
11	213000000	213500000	Chr11	213000000	213500000	2.039895
20	28500000	29000000	Chr20	135500000	136000000	0.58405
18	169000000	169500000	Chr18	169000000	169500000	1.254839
18	155500000	156000000	Chr18	155500000	156000000	2.287322
1	1500000	2000000	Chr01	6500000	7000000	0.559168
24	41000000	41500000	Chr24	117500000	118000000	0.820591
21	131000000	131500000	Chr21	132000000	132500000	0.729903
3	500000	1000000	Chr08	20000000	20500000	2.415981
20	45000000	45500000	Chr20	57500000	58000000	1.922893
15	201000000	201500000	Chr15	220500000	221000000	0.510936
7	47500000	48000000	Chr11	88500000	89000000	0.957817
20	86000000	86500000	Chr20	86000000	86500000	0.827384
5	66500000	67000000	Chr15	117000000	117500000	0.824547
11	199000000	199500000	Chr11	200000000	200500000	0.844801
11	105000000	105500000	Chr11	106500000	107000000	0.868642
18	90000000	90500000	Chr24	143500000	144000000	1.152984
6	93000000	93500000	Chr09	75500000	76000000	0.762263
1	50500000	51000000	Chr01	54000000	54500000	1.579235
16	116500000	117000000	Chr19	35500000	36000000	0.656831
4	92000000	92500000	Chr20	85000000	85500000	0.546177
2	91500000	92000000	Chr02	106500000	107000000	0.708478
16	78500000	79000000	Chr16	106000000	106500000	0.709834
11	10500000	11000000	Chr17	157000000	157500000	1.137797
15	171500000	172000000	Chr15	221000000	221500000	0.813232
19	138500000	139000000	Chr19	147000000	147500000	0.765897
8	3000000	3500000	Chr08	32000000	32500000	1.306562
17	92000000	92500000	Chr21	2500000	3000000	0.626131
2	114500000	115000000	Chr15	221500000	222000000	1.359897
19	122500000	123000000	Chr19	123000000	123500000	1.188033
3	75000000	75500000	Chr03	115000000	115500000	1.083189
18	166000000	166500000	Chr18	167000000	167500000	1.577986
1	55000000	55500000	Chr13	17000000	17500000	0.842267
18	3000000	3500000	Chr18	24000000	24500000	0.946364
15	121000000	121500000	Chr15	121000000	121500000	3.207905
15	31500000	32000000	Chr20	21500000	22000000	0.696051
18	72500000	73000000	Chr18	124000000	124500000	0.690435
5	61000000	61500000	Chr05	70500000	71000000	1.030852
2	46500000	47000000	Chr03	44500000	45000000	0.834255
21	53000000	53500000	Chr21	53000000	53500000	2.199174
2	20000000	20500000	Chr02	35500000	36000000	0.734867
15	4500000	5000000	Chr15	124500000	125000000	0.962776
21	73000000	73500000	Chr21	85500000	86000000	0.641344
11	73000000	73500000	Chr12	7500000	8000000	1.03786
4	97000000	97500000	Chr04	98000000	98500000	1.276246
11	173000000	173500000	Chr24	115000000	115500000	0.756772
10	24000000	24500000	Chr13	33000000	33500000	0.867567
19	101000000	101500000	Chr19	106500000	107000000	0.590199
20	39000000	39500000	Chr20	43000000	43500000	1.010468
16	30000000	30500000	Chr16	30500000	31000000	0.680117
24	76000000	76500000	Chr24	132000000	132500000	0.842493
19	100500000	101000000	Chr19	109500000	110000000	0.872759
7	5500000	6000000	Chr07	26500000	27000000	0.816491
11	9500000	10000000	Chr21	50500000	51000000	1.348413
19	110000000	110500000	Chr19	124500000	125000000	1.723667
9	3500000	4000000	Chr09	45500000	46000000	1.88042
21	39500000	40000000	Chr21	102500000	103000000	1.034411
3	48500000	49000000	Chr03	48500000	49000000	0.827211
24	107500000	108000000	Chr24	107500000	108000000	1.119448
3	5000000	5500000	Chr06	102000000	102500000	1.048441
11	44500000	45000000	Chr11	44500000	45000000	1.92821
10	24500000	25000000	Chr18	54500000	55000000	1.260802
18	154500000	155000000	Chr18	173500000	174000000	0.931671
15	144000000	144500000	Chr15	144500000	145000000	1.904378
7	19500000	20000000	Chr07	19500000	20000000	1.32338
5	64500000	65000000	Chr16	173500000	174000000	0.59533
4	22500000	23000000	Chr04	40500000	41000000	0.878019
5	99500000	100000000	Chr15	115000000	115500000	0.895418
4	109000000	109500000	Chr04	112500000	113000000	1.478265
24	99500000	100000000	Chr24	99500000	100000000	2.0515
2	111500000	112000000	Chr02	113500000	114000000	1.148897
6	31500000	32000000	Chr18	15000000	15500000	1.06797
1	115500000	116000000	Chr19	500000	1000000	1.575079
1	78500000	79000000	Chr24	13500000	14000000	0.93031
1	78500000	79000000	Chr20	110000000	110500000	0.940821
11	236500000	237000000	Chr15	217500000	218000000	0.819418
15	83500000	84000000	Chr18	22000000	22500000	1.043306
11	103000000	103500000	Chr11	169500000	170000000	0.902138
5	82500000	83000000	Chr22	105500000	106000000	0.830554
22	10000000	10500000	Chr22	29500000	30000000	1.022465
1	92000000	92500000	Chr16	77000000	77500000	0.745267
2	15000000	15500000	Chr11	75500000	76000000	0.741725
16	21000000	21500000	Chr16	73000000	73500000	0.885004
3	28000000	28500000	Chr15	202000000	202500000	1.06094
21	106500000	107000000	Chr24	30500000	31000000	0.692593
22	21500000	22000000	Chr22	113500000	114000000	0.922537
16	74000000	74500000	Chr22	118000000	118500000	0.569668
4	53500000	54000000	Chr04	86000000	86500000	0.678693
20	20000000	20500000	Chr20	23500000	24000000	0.794445
5	84000000	84500000	Chr05	85000000	85500000	0.662988
11	110500000	111000000	Chr11	160500000	161000000	0.836442
19	108500000	109000000	Chr24	44000000	44500000	0.949897
22	21500000	22000000	Chr22	22500000	23000000	1.279469
24	27500000	28000000	Chr24	78500000	79000000	0.746338
9	62000000	62500000	Chr16	96000000	96500000	0.888733
16	25000000	25500000	Chr20	144000000	144500000	1.087835
19	158000000	158500000	Chr19	159000000	159500000	1.394967
19	99500000	100000000	Chr19	125500000	126000000	0.705296
11	172000000	172500000	Chr11	173500000	174000000	1.842607
15	160000000	160500000	Chr21	81000000	81500000	0.898712
3	13500000	14000000	Chr03	13500000	14000000	0.779862
15	9000000	9500000	Chr15	69000000	69500000	0.961973
4	21000000	21500000	Chr16	43500000	44000000	1.14957
15	135500000	136000000	Chr18	52000000	52500000	0.749817
15	185500000	186000000	Chr21	3000000	3500000	0.757294
16	79000000	79500000	Chr16	101000000	101500000	1.017036
21	121500000	122000000	Chr21	122000000	122500000	1.258389
1	91000000	91500000	Chr21	90500000	91000000	0.70428
7	35000000	35500000	Chr17	135000000	135500000	4.927628
2	7000000	7500000	Chr09	62500000	63000000	0.899294
17	141000000	141500000	Chr20	88000000	88500000	0.666707
5	20000000	20500000	Chr15	208500000	209000000	0.919495
15	100500000	101000000	Chr17	181500000	182000000	0.740434
5	93500000	94000000	Chr18	98000000	98500000	1.398152
5	27000000	27500000	Chr16	129000000	129500000	0.624643
12	23000000	23500000	Chr20	87000000	87500000	1.244368
22	105000000	105500000	Chr22	106000000	106500000	1.336345
20	146000000	146500000	Chr20	146500000	147000000	1.606316
14	27000000	27500000	Chr14	35000000	35500000	1.080022
24	51000000	51500000	Chr24	142500000	143000000	1.013803
7	3500000	4000000	Chr07	3500000	4000000	4.497479
11	196500000	197000000	Chr11	232500000	233000000	1.376139
15	65000000	65500000	Chr19	64500000	65000000	1.357138
1	28500000	29000000	Chr01	28500000	29000000	0.830243
1	116000000	116500000	Chr20	34500000	35000000	1.266829
11	94000000	94500000	Chr11	96500000	97000000	1.145414
11	74500000	75000000	Chr11	107500000	108000000	1.241755
15	191500000	192000000	Chr15	220000000	220500000	0.926334
1	43500000	44000000	Chr07	25500000	26000000	1.915309
2	106000000	106500000	Chr16	175000000	175500000	0.986652
19	94500000	95000000	Chr19	94500000	95000000	1.160082
6	32500000	33000000	Chr11	78500000	79000000	1.728787
17	135500000	136000000	Chr19	11000000	11500000	0.894136
7	71000000	71500000	Chr17	92500000	93000000	0.573767
11	25500000	26000000	Chr11	26000000	26500000	4.38964
19	64500000	65000000	Chr19	72500000	73000000	0.811214
21	62500000	63000000	Chr21	69000000	69500000	0.822958
10	40500000	41000000	Chr17	167000000	167500000	1.020829
4	80000000	80500000	Chr07	59000000	59500000	0.909208
9	40500000	41000000	Chr18	33000000	33500000	1.296556
3	97500000	98000000	Chr03	102000000	102500000	0.591594
18	118500000	119000000	Chr18	129500000	130000000	0.688051
3	70500000	71000000	Chr03	95500000	96000000	1.120187
22	78000000	78500000	Chr22	122000000	122500000	0.919552
4	39500000	40000000	Chr15	14500000	15000000	0.508724
12	53500000	54000000	Chr12	53500000	54000000	0.620657
4	96500000	97000000	Chr05	58500000	59000000	0.694
2	108000000	108500000	Chr16	144000000	144500000	0.567502
11	181000000	181500000	Chr24	17500000	18000000	1.072025
7	31500000	32000000	Chr20	145500000	146000000	1.461228
8	9500000	10000000	Chr08	13000000	13500000	0.71083
16	25000000	25500000	Chr20	8500000	9000000	0.532736
3	48500000	49000000	Chr17	100000000	100500000	0.901204
4	72500000	73000000	Chr24	121000000	121500000	1.317203
9	28500000	29000000	Chr19	156000000	156500000	0.671488
21	83000000	83500000	Chr22	27500000	28000000	0.803139
17	30500000	31000000	Chr17	36500000	37000000	0.637709
4	41500000	42000000	Chr04	42000000	42500000	2.664608
17	112500000	113000000	Chr18	0	500000	1.537061
20	119000000	119500000	Chr20	132500000	133000000	1.090281
24	7000000	7500000	Chr24	7000000	7500000	1.081757
1	65000000	65500000	Chr01	71000000	71500000	2.372815
5	61500000	62000000	Chr05	92000000	92500000	0.93495
2	116500000	117000000	Chr04	108000000	108500000	0.943561
13	19000000	19500000	Chr13	45500000	46000000	0.87534
19	16000000	16500000	Chr19	20000000	20500000	1.371505
7	12500000	13000000	Chr07	77500000	78000000	1.229514
4	77500000	78000000	Chr12	2000000	2500000	1.035393
2	117500000	118000000	Chr02	117500000	118000000	2.038214
8	52500000	53000000	Chr18	116500000	117000000	0.800658
3	128500000	129000000	Chr03	128500000	129000000	0.974209
16	62500000	63000000	Chr20	21000000	21500000	0.69254
6	33000000	33500000	Chr22	35000000	35500000	0.980314
9	21500000	22000000	Chr09	37500000	38000000	0.779241
17	13500000	14000000	Chr17	41500000	42000000	0.82878
6	50500000	51000000	Chr11	226000000	226500000	1.201213
5	80000000	80500000	Chr05	80000000	80500000	2.048655
3	6500000	7000000	Chr14	24000000	24500000	4.13031
17	130500000	131000000	Chr17	148500000	149000000	0.668288
16	117000000	117500000	Chr16	130000000	130500000	0.627896
24	42000000	42500000	Chr24	42000000	42500000	1.565228
4	70000000	70500000	Chr04	80500000	81000000	1.063653
24	15000000	15500000	Chr24	15500000	16000000	0.73239
20	8500000	9000000	Chr20	16000000	16500000	0.499041
1	9000000	9500000	Chr01	9500000	10000000	0.837605
24	149000000	149500000	Chr24	150000000	150500000	1.519094
17	153500000	154000000	Chr17	154000000	154500000	0.938738
11	57000000	57500000	Chr15	154500000	155000000	0.877544
6	98500000	99000000	Chr06	100500000	101000000	0.882579
1	71000000	71500000	Chr01	79500000	80000000	2.197245
2	7500000	8000000	Chr15	88000000	88500000	1.740348
1	32500000	33000000	Chr01	97500000	98000000	0.985519
1	8500000	9000000	Chr06	53000000	53500000	1.032601
12	53500000	54000000	Chr12	54000000	54500000	0.698886
12	13000000	13500000	Chr15	129500000	130000000	0.866045
15	138000000	138500000	Chr19	4000000	4500000	0.984065
9	22000000	22500000	Chr13	23500000	24000000	1.053212
20	15500000	16000000	Chr20	82500000	83000000	1.318121
11	34000000	34500000	Chr11	47500000	48000000	0.882522
17	183000000	183500000	Chr17	183000000	183500000	1.42028
19	69500000	70000000	Chr24	131500000	132000000	0.70376
15	75500000	76000000	Chr15	82000000	82500000	0.971264
12	57000000	57500000	Chr22	135000000	135500000	1.829414
4	34500000	35000000	Chr04	37000000	37500000	0.489139
19	62500000	63000000	Chr19	71500000	72000000	0.846273
16	15500000	16000000	Chr16	50500000	51000000	0.945465
14	47000000	47500000	Chr14	47500000	48000000	1.016656
10	33500000	34000000	Chr20	22500000	23000000	2.48858
18	159000000	159500000	Chr18	159500000	160000000	1.332857
1	106000000	106500000	Chr01	106500000	107000000	1.355837
7	7500000	8000000	Chr07	13000000	13500000	0.78836
21	0	500000	Chr22	3500000	4000000	1.043365
9	39000000	39500000	Chr16	33500000	34000000	0.85366
15	132500000	133000000	Chr15	176500000	177000000	2.648737
11	174000000	174500000	Chr20	61500000	62000000	0.707778
11	84500000	85000000	Chr11	89000000	89500000	0.577443
8	59500000	60000000	Chr09	50500000	51000000	1.255442
17	78000000	78500000	Chr17	78000000	78500000	2.881576
1	51500000	52000000	Chr18	132000000	132500000	2.003583
3	88500000	89000000	Chr03	126000000	126500000	1.124469
15	29000000	29500000	Chr18	161500000	162000000	0.567509
1	3000000	3500000	Chr05	50000000	50500000	0.943026
2	77500000	78000000	Chr09	21500000	22000000	1.369207
14	30500000	31000000	Chr14	33000000	33500000	1.174824
16	31000000	31500000	Chr16	195500000	196000000	1.891484
11	97000000	97500000	Chr11	98000000	98500000	0.619306
